dt,gender,age,chainname,number_visit
2017-12-09,male,18_24,Popeyes Louisiana Kitchen,227
2017-12-09,male,25_34,Popeyes Louisiana Kitchen,2127
2017-12-09,male,18_24,Chick-fil-A,998
2017-12-09,female,45_54,Chick-fil-A,3343
2017-12-09,female,65_plus,Chick-fil-A,395
2017-12-09,female,35_44,Chick-fil-A,8742
2017-12-09,female,55_64,Chick-fil-A,1043
2017-12-09,male,35_44,Chick-fil-A,8827
2017-12-09,male,45_54,Popeyes Louisiana Kitchen,1024
2017-12-09,female,18_24,Chick-fil-A,1281
2017-12-09,male,45_54,Chick-fil-A,4790
2017-12-09,female,25_34,Popeyes Louisiana Kitchen,1812
2017-12-09,male,55_64,Popeyes Louisiana Kitchen,276
2017-12-10,male,35_44,Popeyes Louisiana Kitchen,1887
2017-12-10,male,65_plus,Popeyes Louisiana Kitchen,75
2017-12-10,male,45_54,Chick-fil-A,1202
2017-12-10,male,18_24,Popeyes Louisiana Kitchen,216
2017-12-10,male,45_54,Popeyes Louisiana Kitchen,821
2017-12-10,female,Under_18,Chick-fil-A,42
2017-12-10,female,Under_18,Popeyes Louisiana Kitchen,12
2017-12-10,male,55_64,Chick-fil-A,338
2017-12-10,male,25_34,Chick-fil-A,2183
2017-12-10,female,65_plus,Popeyes Louisiana Kitchen,58
2017-12-10,female,18_24,Popeyes Louisiana Kitchen,219
2017-12-10,female,45_54,Chick-fil-A,834
2017-12-10,male,65_plus,Chick-fil-A,109
2017-12-10,female,55_64,Chick-fil-A,261
2017-12-10,male,18_24,Chick-fil-A,354
2017-12-10,male,Under_18,Chick-fil-A,16
2017-12-10,male,55_64,Popeyes Louisiana Kitchen,236
2017-12-10,male,25_34,Popeyes Louisiana Kitchen,1954
2017-12-10,male,Under_18,Popeyes Louisiana Kitchen,5
2017-12-10,female,65_plus,Chick-fil-A,96
2017-12-10,female,25_34,Popeyes Louisiana Kitchen,1545
2017-12-10,female,45_54,Popeyes Louisiana Kitchen,514
2017-12-10,female,35_44,Popeyes Louisiana Kitchen,1516
2017-12-10,female,35_44,Chick-fil-A,2200
2017-12-10,female,18_24,Chick-fil-A,387
2017-12-10,male,35_44,Chick-fil-A,2454
2017-12-10,female,25_34,Chick-fil-A,2027
2017-12-10,female,55_64,Popeyes Louisiana Kitchen,182
2017-12-11,female,18_24,Chick-fil-A,1056
2017-12-11,female,Under_18,Popeyes Louisiana Kitchen,13
2017-12-11,male,Under_18,Popeyes Louisiana Kitchen,5
2017-12-11,male,65_plus,Popeyes Louisiana Kitchen,116
2017-12-11,male,45_54,Chick-fil-A,3761
2017-12-11,female,55_64,Chick-fil-A,1057
2017-12-11,male,Under_18,Chick-fil-A,32
2017-12-11,male,35_44,Chick-fil-A,6652
2017-12-11,female,45_54,Popeyes Louisiana Kitchen,470
2017-12-11,male,25_34,Chick-fil-A,5047
2017-12-11,female,Under_18,Chick-fil-A,120
2017-12-11,female,25_34,Chick-fil-A,5177
2017-12-11,female,45_54,Chick-fil-A,2731
2017-12-11,male,18_24,Popeyes Louisiana Kitchen,194
2017-12-11,female,65_plus,Chick-fil-A,576
2017-12-11,male,18_24,Chick-fil-A,875
2017-12-11,female,18_24,Popeyes Louisiana Kitchen,225
2017-12-11,female,25_34,Popeyes Louisiana Kitchen,1425
2017-12-11,male,65_plus,Chick-fil-A,566
2017-12-11,male,45_54,Popeyes Louisiana Kitchen,920
2017-12-11,male,25_34,Popeyes Louisiana Kitchen,1963
2017-12-11,female,65_plus,Popeyes Louisiana Kitchen,100
2017-12-11,male,55_64,Popeyes Louisiana Kitchen,326
2017-12-11,female,35_44,Popeyes Louisiana Kitchen,1501
2017-12-11,male,35_44,Popeyes Louisiana Kitchen,2111
2017-12-11,female,55_64,Popeyes Louisiana Kitchen,247
2017-12-11,female,35_44,Chick-fil-A,6782
2017-12-11,male,55_64,Chick-fil-A,1018
2017-12-12,female,Under_18,Popeyes Louisiana Kitchen,13
2017-12-12,male,45_54,Chick-fil-A,4436
2017-12-12,female,25_34,Popeyes Louisiana Kitchen,1654
2017-12-12,female,35_44,Popeyes Louisiana Kitchen,1614
2017-12-12,female,18_24,Popeyes Louisiana Kitchen,231
2017-12-12,male,Under_18,Chick-fil-A,50
2017-12-12,female,25_34,Chick-fil-A,6147
2017-12-12,male,25_34,Popeyes Louisiana Kitchen,2060
2017-12-12,female,Under_18,Chick-fil-A,156
2017-12-12,female,55_64,Popeyes Louisiana Kitchen,268
2017-12-12,male,Under_18,Popeyes Louisiana Kitchen,7
2017-12-12,male,65_plus,Chick-fil-A,573
2017-12-12,male,18_24,Chick-fil-A,1089
2017-12-12,male,65_plus,Popeyes Louisiana Kitchen,123
2017-12-12,male,35_44,Popeyes Louisiana Kitchen,2377
2017-12-12,male,55_64,Chick-fil-A,1203
2017-12-12,female,18_24,Chick-fil-A,1308
2017-12-12,female,65_plus,Chick-fil-A,602
2017-12-12,male,25_34,Chick-fil-A,6139
2017-12-12,male,18_24,Popeyes Louisiana Kitchen,251
2017-12-12,male,45_54,Popeyes Louisiana Kitchen,1101
2017-12-12,female,55_64,Chick-fil-A,1200
2017-12-12,male,55_64,Popeyes Louisiana Kitchen,333
2017-12-12,female,65_plus,Popeyes Louisiana Kitchen,108
2017-12-12,female,45_54,Popeyes Louisiana Kitchen,542
2017-12-12,female,45_54,Chick-fil-A,3139
2017-12-12,female,35_44,Chick-fil-A,8111
2017-12-12,male,35_44,Chick-fil-A,7835
2017-12-13,male,35_44,Popeyes Louisiana Kitchen,2237
2017-12-13,male,55_64,Popeyes Louisiana Kitchen,369
2017-12-13,male,Under_18,Chick-fil-A,44
2017-12-13,female,25_34,Popeyes Louisiana Kitchen,1599
2017-12-13,male,45_54,Chick-fil-A,4421
2017-12-13,male,65_plus,Chick-fil-A,564
2017-12-13,female,55_64,Popeyes Louisiana Kitchen,207
2017-12-13,female,45_54,Chick-fil-A,3348
2017-12-13,male,25_34,Chick-fil-A,6065
2017-12-13,male,25_34,Popeyes Louisiana Kitchen,2045
2017-12-13,female,Under_18,Popeyes Louisiana Kitchen,15
2017-12-13,female,18_24,Popeyes Louisiana Kitchen,234
2017-12-13,male,45_54,Popeyes Louisiana Kitchen,1031
2017-12-13,female,35_44,Popeyes Louisiana Kitchen,1678
2017-12-13,female,35_44,Chick-fil-A,8372
2017-12-13,male,18_24,Chick-fil-A,1057
2017-12-13,female,18_24,Chick-fil-A,1381
2017-12-13,female,45_54,Popeyes Louisiana Kitchen,558
2017-12-13,female,Under_18,Chick-fil-A,168
2017-12-13,male,55_64,Chick-fil-A,1206
2017-12-13,male,65_plus,Popeyes Louisiana Kitchen,103
2017-12-13,female,65_plus,Chick-fil-A,594
2017-12-13,male,Under_18,Popeyes Louisiana Kitchen,10
2017-12-13,female,65_plus,Popeyes Louisiana Kitchen,80
2017-12-13,female,55_64,Chick-fil-A,1278
2017-12-13,male,35_44,Chick-fil-A,7846
2017-12-13,male,18_24,Popeyes Louisiana Kitchen,207
2017-12-13,female,25_34,Chick-fil-A,6171
2017-12-14,male,Under_18,Popeyes Louisiana Kitchen,2
2017-12-14,male,65_plus,Popeyes Louisiana Kitchen,105
2017-12-14,female,Under_18,Popeyes Louisiana Kitchen,17
2017-12-14,male,65_plus,Chick-fil-A,551
2017-12-14,male,18_24,Chick-fil-A,1111
2017-12-14,male,55_64,Chick-fil-A,1282
2017-12-14,female,45_54,Chick-fil-A,3473
2017-12-14,female,35_44,Popeyes Louisiana Kitchen,1628
2017-12-14,female,55_64,Popeyes Louisiana Kitchen,230
2017-12-14,male,25_34,Popeyes Louisiana Kitchen,2012
2017-12-14,female,35_44,Chick-fil-A,8874
2017-12-14,male,35_44,Popeyes Louisiana Kitchen,2238
2017-12-14,female,25_34,Popeyes Louisiana Kitchen,1498
2017-12-14,female,Under_18,Chick-fil-A,160
2017-12-14,male,35_44,Chick-fil-A,8470
2017-12-14,female,18_24,Popeyes Louisiana Kitchen,247
2017-12-14,female,65_plus,Popeyes Louisiana Kitchen,90
2017-12-14,female,55_64,Chick-fil-A,1276
2017-12-14,male,25_34,Chick-fil-A,6533
2017-12-14,male,45_54,Chick-fil-A,4730
2017-12-14,male,55_64,Popeyes Louisiana Kitchen,377
2017-12-14,male,45_54,Popeyes Louisiana Kitchen,1080
2017-12-14,female,18_24,Chick-fil-A,1395
2017-12-14,female,65_plus,Chick-fil-A,629
2017-12-14,male,Under_18,Chick-fil-A,48
2017-12-14,female,25_34,Chick-fil-A,6701
2017-12-14,female,45_54,Popeyes Louisiana Kitchen,598
2017-12-14,male,18_24,Popeyes Louisiana Kitchen,237
2017-12-15,male,Under_18,Chick-fil-A,67
2017-12-15,male,65_plus,Chick-fil-A,588
2017-12-15,male,18_24,Chick-fil-A,1191
2017-12-15,female,18_24,Popeyes Louisiana Kitchen,270
2017-12-15,female,Under_18,Popeyes Louisiana Kitchen,15
2017-12-15,female,65_plus,Chick-fil-A,583
2017-12-15,female,55_64,Popeyes Louisiana Kitchen,251
2017-12-15,female,45_54,Chick-fil-A,3972
2017-12-15,female,Under_18,Chick-fil-A,174
2017-12-15,female,45_54,Popeyes Louisiana Kitchen,616
2017-12-15,female,25_34,Chick-fil-A,7656
2017-12-15,male,25_34,Popeyes Louisiana Kitchen,2253
2017-12-15,female,55_64,Chick-fil-A,1397
2017-12-15,male,55_64,Popeyes Louisiana Kitchen,368
2017-12-15,male,35_44,Chick-fil-A,9574
2017-12-15,male,45_54,Popeyes Louisiana Kitchen,1145
2017-12-15,female,35_44,Popeyes Louisiana Kitchen,1885
2017-12-15,female,18_24,Chick-fil-A,1453
2017-12-15,male,45_54,Chick-fil-A,5330
2017-12-15,male,55_64,Chick-fil-A,1291
2017-12-15,female,25_34,Popeyes Louisiana Kitchen,1761
2017-12-15,female,35_44,Chick-fil-A,9879
2017-12-15,female,65_plus,Popeyes Louisiana Kitchen,95
2017-12-15,male,18_24,Popeyes Louisiana Kitchen,264
2017-12-15,male,Under_18,Popeyes Louisiana Kitchen,6
2017-12-15,male,35_44,Popeyes Louisiana Kitchen,2529
2017-12-15,male,25_34,Chick-fil-A,7260
2017-12-15,male,65_plus,Popeyes Louisiana Kitchen,119
2017-12-16,male,18_24,Chick-fil-A,1129
2017-12-16,male,55_64,Chick-fil-A,1269
2017-12-16,male,35_44,Chick-fil-A,10229
2017-12-16,female,25_34,Chick-fil-A,8005
2017-12-16,male,Under_18,Popeyes Louisiana Kitchen,10
2017-12-16,female,35_44,Popeyes Louisiana Kitchen,1850
2017-12-16,female,18_24,Chick-fil-A,1474
2017-12-16,female,45_54,Popeyes Louisiana Kitchen,665
2017-12-16,male,45_54,Popeyes Louisiana Kitchen,1118
2017-12-16,female,25_34,Popeyes Louisiana Kitchen,1921
2017-12-16,male,55_64,Popeyes Louisiana Kitchen,283
2017-12-16,male,25_34,Chick-fil-A,7571
2017-12-16,female,65_plus,Chick-fil-A,477
2017-12-16,female,45_54,Chick-fil-A,4059
2017-12-16,female,55_64,Popeyes Louisiana Kitchen,251
2017-12-16,male,18_24,Popeyes Louisiana Kitchen,237
2017-12-16,male,Under_18,Chick-fil-A,65
2017-12-16,female,18_24,Popeyes Louisiana Kitchen,247
2017-12-16,male,45_54,Chick-fil-A,5619
2017-12-16,female,35_44,Chick-fil-A,10342
2017-12-16,male,65_plus,Chick-fil-A,508
2017-12-16,female,Under_18,Popeyes Louisiana Kitchen,18
2017-12-16,male,25_34,Popeyes Louisiana Kitchen,2354
2017-12-16,female,Under_18,Chick-fil-A,196
2017-12-16,female,55_64,Chick-fil-A,1265
2017-12-16,female,65_plus,Popeyes Louisiana Kitchen,91
2017-12-16,male,35_44,Popeyes Louisiana Kitchen,2458
2017-12-16,male,65_plus,Popeyes Louisiana Kitchen,102
2017-12-17,male,45_54,Popeyes Louisiana Kitchen,853
2017-12-17,female,18_24,Chick-fil-A,447
2017-12-17,male,65_plus,Chick-fil-A,126
2017-12-17,female,35_44,Chick-fil-A,2417
2017-12-17,female,45_54,Popeyes Louisiana Kitchen,484
2017-12-17,female,65_plus,Popeyes Louisiana Kitchen,56
2017-12-17,female,55_64,Chick-fil-A,300
2017-12-17,male,18_24,Chick-fil-A,400
2017-12-17,male,Under_18,Popeyes Louisiana Kitchen,6
2017-12-17,male,25_34,Chick-fil-A,2376
2017-12-17,male,35_44,Popeyes Louisiana Kitchen,1969
2017-12-17,female,Under_18,Popeyes Louisiana Kitchen,14
2017-12-17,female,55_64,Popeyes Louisiana Kitchen,200
2017-12-17,female,45_54,Chick-fil-A,883
2017-12-17,male,18_24,Popeyes Louisiana Kitchen,224
2017-12-17,male,65_plus,Popeyes Louisiana Kitchen,87
2017-12-17,female,35_44,Popeyes Louisiana Kitchen,1551
2017-12-17,male,45_54,Chick-fil-A,1350
2017-12-17,male,25_34,Popeyes Louisiana Kitchen,2066
2017-12-17,female,Under_18,Chick-fil-A,50
2017-12-17,female,25_34,Popeyes Louisiana Kitchen,1711
2017-12-17,female,25_34,Chick-fil-A,2271
2017-12-17,male,55_64,Popeyes Louisiana Kitchen,252
2017-12-17,male,55_64,Chick-fil-A,330
2017-12-17,male,Under_18,Chick-fil-A,21
2017-12-17,female,65_plus,Chick-fil-A,118
2017-12-17,female,18_24,Popeyes Louisiana Kitchen,246
2017-12-17,male,35_44,Chick-fil-A,2673
2017-12-18,male,Under_18,Chick-fil-A,42
2017-12-18,male,65_plus,Popeyes Louisiana Kitchen,114
2017-12-18,male,55_64,Popeyes Louisiana Kitchen,335
2017-12-18,female,65_plus,Chick-fil-A,577
2017-12-18,male,25_34,Chick-fil-A,5418
2017-12-18,male,65_plus,Chick-fil-A,520
2017-12-18,male,18_24,Chick-fil-A,850
2017-12-18,male,18_24,Popeyes Louisiana Kitchen,211
2017-12-18,female,45_54,Chick-fil-A,2950
2017-12-18,male,45_54,Chick-fil-A,3954
2017-12-18,female,Under_18,Popeyes Louisiana Kitchen,19
2017-12-18,female,18_24,Popeyes Louisiana Kitchen,231
2017-12-18,female,55_64,Popeyes Louisiana Kitchen,238
2017-12-18,female,35_44,Popeyes Louisiana Kitchen,1529
2017-12-18,male,55_64,Chick-fil-A,1121
2017-12-18,female,45_54,Popeyes Louisiana Kitchen,550
2017-12-18,female,25_34,Popeyes Louisiana Kitchen,1544
2017-12-18,female,25_34,Chick-fil-A,5624
2017-12-18,female,Under_18,Chick-fil-A,111
2017-12-18,female,55_64,Chick-fil-A,1120
2017-12-18,male,25_34,Popeyes Louisiana Kitchen,1934
2017-12-18,female,35_44,Chick-fil-A,7265
2017-12-18,male,Under_18,Popeyes Louisiana Kitchen,2
2017-12-18,female,18_24,Chick-fil-A,1118
2017-12-18,male,45_54,Popeyes Louisiana Kitchen,992
2017-12-18,female,65_plus,Popeyes Louisiana Kitchen,106
2017-12-18,male,35_44,Chick-fil-A,6906
2017-12-18,male,35_44,Popeyes Louisiana Kitchen,2218
2017-12-19,male,18_24,Chick-fil-A,1014
2017-12-19,male,65_plus,Popeyes Louisiana Kitchen,115
2017-12-19,female,Under_18,Popeyes Louisiana Kitchen,18
2017-12-19,male,18_24,Popeyes Louisiana Kitchen,235
2017-12-19,male,45_54,Chick-fil-A,4547
2017-12-19,male,65_plus,Chick-fil-A,547
2017-12-19,female,35_44,Popeyes Louisiana Kitchen,1700
2017-12-19,female,55_64,Chick-fil-A,1257
2017-12-19,male,55_64,Chick-fil-A,1190
2017-12-19,male,55_64,Popeyes Louisiana Kitchen,320
2017-12-19,female,Under_18,Chick-fil-A,153
2017-12-19,female,65_plus,Popeyes Louisiana Kitchen,100
2017-12-19,male,Under_18,Chick-fil-A,55
2017-12-19,female,18_24,Chick-fil-A,1374
2017-12-19,male,35_44,Popeyes Louisiana Kitchen,2263
2017-12-19,female,35_44,Chick-fil-A,8623
2017-12-19,female,65_plus,Chick-fil-A,579
2017-12-19,female,45_54,Chick-fil-A,3378
2017-12-19,male,25_34,Popeyes Louisiana Kitchen,2011
2017-12-19,male,35_44,Chick-fil-A,8301
2017-12-19,female,18_24,Popeyes Louisiana Kitchen,227
2017-12-19,female,25_34,Popeyes Louisiana Kitchen,1645
2017-12-19,female,25_34,Chick-fil-A,6533
2017-12-19,male,Under_18,Popeyes Louisiana Kitchen,6
2017-12-19,male,45_54,Popeyes Louisiana Kitchen,1086
2017-12-19,female,55_64,Popeyes Louisiana Kitchen,252
2017-12-19,female,45_54,Popeyes Louisiana Kitchen,613
2017-12-19,male,25_34,Chick-fil-A,6380
2017-12-20,female,25_34,Popeyes Louisiana Kitchen,1661
2017-12-20,female,55_64,Popeyes Louisiana Kitchen,227
2017-12-20,male,55_64,Chick-fil-A,1294
2017-12-20,male,65_plus,Chick-fil-A,618
2017-12-20,male,45_54,Popeyes Louisiana Kitchen,1068
2017-12-20,female,25_34,Chick-fil-A,6787
2017-12-20,female,35_44,Chick-fil-A,8946
2017-12-20,male,25_34,Popeyes Louisiana Kitchen,2066
2017-12-20,male,35_44,Chick-fil-A,8619
2017-12-20,female,65_plus,Chick-fil-A,584
2017-12-20,male,Under_18,Chick-fil-A,52
2017-12-20,female,35_44,Popeyes Louisiana Kitchen,1746
2017-12-20,female,55_64,Chick-fil-A,1319
2017-12-20,female,Under_18,Chick-fil-A,164
2017-12-20,female,45_54,Popeyes Louisiana Kitchen,585
2017-12-20,male,35_44,Popeyes Louisiana Kitchen,2364
2017-12-20,male,18_24,Popeyes Louisiana Kitchen,232
2017-12-20,female,18_24,Chick-fil-A,1406
2017-12-20,male,25_34,Chick-fil-A,6517
2017-12-20,male,55_64,Popeyes Louisiana Kitchen,345
2017-12-20,female,65_plus,Popeyes Louisiana Kitchen,92
2017-12-20,male,18_24,Chick-fil-A,1059
2017-12-20,female,45_54,Chick-fil-A,3566
2017-12-20,female,Under_18,Popeyes Louisiana Kitchen,14
2017-12-20,male,45_54,Chick-fil-A,4693
2017-12-20,male,Under_18,Popeyes Louisiana Kitchen,5
2017-12-20,male,65_plus,Popeyes Louisiana Kitchen,131
2017-12-20,female,18_24,Popeyes Louisiana Kitchen,213
2017-12-21,female,35_44,Chick-fil-A,9479
2017-12-21,female,Under_18,Chick-fil-A,177
2017-12-21,male,65_plus,Chick-fil-A,598
2017-12-21,male,18_24,Popeyes Louisiana Kitchen,219
2017-12-21,female,45_54,Chick-fil-A,3684
2017-12-21,male,Under_18,Popeyes Louisiana Kitchen,6
2017-12-21,female,25_34,Chick-fil-A,7624
2017-12-21,female,18_24,Popeyes Louisiana Kitchen,223
2017-12-21,female,25_34,Popeyes Louisiana Kitchen,1680
2017-12-21,female,55_64,Popeyes Louisiana Kitchen,254
2017-12-21,male,55_64,Popeyes Louisiana Kitchen,360
2017-12-21,male,35_44,Chick-fil-A,9175
2017-12-21,female,35_44,Popeyes Louisiana Kitchen,1815
2017-12-21,male,25_34,Popeyes Louisiana Kitchen,2102
2017-12-21,male,55_64,Chick-fil-A,1298
2017-12-21,female,55_64,Chick-fil-A,1384
2017-12-21,male,35_44,Popeyes Louisiana Kitchen,2377
2017-12-21,female,18_24,Chick-fil-A,1481
2017-12-21,male,25_34,Chick-fil-A,7106
2017-12-21,male,18_24,Chick-fil-A,1121
2017-12-21,female,45_54,Popeyes Louisiana Kitchen,626
2017-12-21,female,Under_18,Popeyes Louisiana Kitchen,19
2017-12-21,male,45_54,Popeyes Louisiana Kitchen,1108
2017-12-21,male,Under_18,Chick-fil-A,48
2017-12-21,female,65_plus,Chick-fil-A,635
2017-12-21,male,65_plus,Popeyes Louisiana Kitchen,125
2017-12-21,male,45_54,Chick-fil-A,5048
2017-12-21,female,65_plus,Popeyes Louisiana Kitchen,84
2017-12-22,female,55_64,Chick-fil-A,1358
2017-12-22,male,Under_18,Popeyes Louisiana Kitchen,6
2017-12-22,female,25_34,Popeyes Louisiana Kitchen,2032
2017-12-22,male,25_34,Chick-fil-A,8038
2017-12-22,male,18_24,Chick-fil-A,1127
2017-12-22,male,Under_18,Chick-fil-A,58
2017-12-22,female,65_plus,Popeyes Louisiana Kitchen,84
2017-12-22,male,18_24,Popeyes Louisiana Kitchen,253
2017-12-22,male,45_54,Chick-fil-A,5631
2017-12-22,male,55_64,Popeyes Louisiana Kitchen,357
2017-12-22,female,18_24,Chick-fil-A,1537
2017-12-22,male,25_34,Popeyes Louisiana Kitchen,2407
2017-12-22,female,35_44,Chick-fil-A,10568
2017-12-22,male,65_plus,Popeyes Louisiana Kitchen,115
2017-12-22,female,Under_18,Chick-fil-A,168
2017-12-22,female,35_44,Popeyes Louisiana Kitchen,1991
2017-12-22,male,45_54,Popeyes Louisiana Kitchen,1183
2017-12-22,female,45_54,Popeyes Louisiana Kitchen,672
2017-12-22,male,35_44,Popeyes Louisiana Kitchen,2652
2017-12-22,female,55_64,Popeyes Louisiana Kitchen,267
2017-12-22,female,45_54,Chick-fil-A,4172
2017-12-22,female,25_34,Chick-fil-A,8498
2017-12-22,male,55_64,Chick-fil-A,1363
2017-12-22,female,65_plus,Chick-fil-A,562
2017-12-22,male,65_plus,Chick-fil-A,609
2017-12-22,male,35_44,Chick-fil-A,10374
2017-12-22,female,18_24,Popeyes Louisiana Kitchen,238
2017-12-22,female,Under_18,Popeyes Louisiana Kitchen,24
2017-12-23,female,25_34,Chick-fil-A,8031
2017-12-23,female,65_plus,Popeyes Louisiana Kitchen,77
2017-12-23,female,25_34,Popeyes Louisiana Kitchen,2021
2017-12-23,male,18_24,Popeyes Louisiana Kitchen,254
2017-12-23,male,18_24,Chick-fil-A,1070
2017-12-23,female,Under_18,Popeyes Louisiana Kitchen,20
2017-12-23,male,Under_18,Popeyes Louisiana Kitchen,7
2017-12-23,male,35_44,Chick-fil-A,9695
2017-12-23,male,65_plus,Popeyes Louisiana Kitchen,87
2017-12-23,female,65_plus,Chick-fil-A,449
2017-12-23,male,45_54,Popeyes Louisiana Kitchen,1017
2017-12-23,female,35_44,Popeyes Louisiana Kitchen,1897
2017-12-23,female,18_24,Chick-fil-A,1444
2017-12-23,male,25_34,Popeyes Louisiana Kitchen,2437
2017-12-23,female,55_64,Popeyes Louisiana Kitchen,215
2017-12-23,female,35_44,Chick-fil-A,9310
2017-12-23,female,55_64,Chick-fil-A,1139
2017-12-23,female,45_54,Popeyes Louisiana Kitchen,616
2017-12-23,male,25_34,Chick-fil-A,7894
2017-12-23,male,65_plus,Chick-fil-A,489
2017-12-23,male,55_64,Chick-fil-A,1292
2017-12-23,male,35_44,Popeyes Louisiana Kitchen,2365
2017-12-23,female,45_54,Chick-fil-A,3617
2017-12-23,female,18_24,Popeyes Louisiana Kitchen,284
2017-12-23,male,55_64,Popeyes Louisiana Kitchen,291
2017-12-23,male,Under_18,Chick-fil-A,58
2017-12-23,female,Under_18,Chick-fil-A,176
2017-12-23,male,45_54,Chick-fil-A,5368
2017-12-24,female,18_24,Chick-fil-A,458
2017-12-24,male,18_24,Popeyes Louisiana Kitchen,239
2017-12-24,female,18_24,Popeyes Louisiana Kitchen,256
2017-12-24,male,18_24,Chick-fil-A,371
2017-12-24,female,35_44,Chick-fil-A,2179
2017-12-24,male,65_plus,Popeyes Louisiana Kitchen,74
2017-12-24,male,45_54,Popeyes Louisiana Kitchen,889
2017-12-24,male,45_54,Chick-fil-A,1266
2017-12-24,female,65_plus,Popeyes Louisiana Kitchen,52
2017-12-24,female,25_34,Popeyes Louisiana Kitchen,1754
2017-12-24,male,35_44,Chick-fil-A,2620
2017-12-24,female,45_54,Popeyes Louisiana Kitchen,503
2017-12-24,male,65_plus,Chick-fil-A,105
2017-12-24,male,55_64,Chick-fil-A,301
2017-12-24,female,Under_18,Popeyes Louisiana Kitchen,16
2017-12-24,male,Under_18,Popeyes Louisiana Kitchen,5
2017-12-24,female,55_64,Popeyes Louisiana Kitchen,162
2017-12-24,female,45_54,Chick-fil-A,810
2017-12-24,female,35_44,Popeyes Louisiana Kitchen,1532
2017-12-24,male,25_34,Popeyes Louisiana Kitchen,2232
2017-12-24,female,65_plus,Chick-fil-A,93
2017-12-24,male,25_34,Chick-fil-A,2531
2017-12-24,female,25_34,Chick-fil-A,2412
2017-12-24,male,35_44,Popeyes Louisiana Kitchen,1929
2017-12-24,female,55_64,Chick-fil-A,258
2017-12-24,male,55_64,Popeyes Louisiana Kitchen,248
2017-12-24,female,Under_18,Chick-fil-A,37
2017-12-24,male,Under_18,Chick-fil-A,14
2017-12-25,female,25_34,Chick-fil-A,416
2017-12-25,male,Under_18,Popeyes Louisiana Kitchen,3
2017-12-25,male,25_34,Popeyes Louisiana Kitchen,1088
2017-12-25,female,55_64,Popeyes Louisiana Kitchen,61
2017-12-25,male,35_44,Chick-fil-A,478
2017-12-25,male,18_24,Popeyes Louisiana Kitchen,119
2017-12-25,male,65_plus,Chick-fil-A,36
2017-12-25,female,65_plus,Chick-fil-A,15
2017-12-25,male,45_54,Popeyes Louisiana Kitchen,323
2017-12-25,female,45_54,Chick-fil-A,139
2017-12-25,male,35_44,Popeyes Louisiana Kitchen,871
2017-12-25,female,35_44,Chick-fil-A,325
2017-12-25,female,Under_18,Popeyes Louisiana Kitchen,1
2017-12-25,female,45_54,Popeyes Louisiana Kitchen,181
2017-12-25,female,18_24,Popeyes Louisiana Kitchen,102
2017-12-25,male,55_64,Popeyes Louisiana Kitchen,103
2017-12-25,male,25_34,Chick-fil-A,559
2017-12-25,male,45_54,Chick-fil-A,269
2017-12-25,male,65_plus,Popeyes Louisiana Kitchen,24
2017-12-25,female,55_64,Chick-fil-A,77
2017-12-25,male,55_64,Chick-fil-A,83
2017-12-25,male,18_24,Chick-fil-A,69
2017-12-25,female,18_24,Chick-fil-A,68
2017-12-25,female,35_44,Popeyes Louisiana Kitchen,571
2017-12-25,male,Under_18,Chick-fil-A,1
2017-12-25,female,65_plus,Popeyes Louisiana Kitchen,22
2017-12-25,female,25_34,Popeyes Louisiana Kitchen,774
2017-12-25,female,Under_18,Chick-fil-A,7
2017-12-26,female,55_64,Popeyes Louisiana Kitchen,158
2017-12-26,male,Under_18,Popeyes Louisiana Kitchen,3
2017-12-26,male,45_54,Chick-fil-A,3952
